user_id,gender,credit_score,total_debt,yearly_income,card_id,card_brand,card_type,card_on_dark_web,credit_limit,txn_date,amount,merchant_id,errors
1428,Female,508,$42750,$28472,5116,Mastercard,Debit (Prepaid),False,$47,2010-01-01 06:10:00,$1.33,14528,
1797,Male,743,$15336,$30962,1127,Visa,Debit,False,$23237,2010-01-01 06:10:00,$28.84,15143,Bad Expiration
1640,Female,729,$5942,$34954,4967,Mastercard,Debit,False,$14231,2010-01-01 06:11:00,$-84.00,61195,
89,Male,705,$23394,$30217,2998,Mastercard,Debit,False,$10863,2010-01-01 06:13:00,$121.66,5495,
425,Male,688,$130605,$59482,5149,Mastercard,Debit,False,$30366,2010-01-01 06:13:00,$1.69,14528,
679,Male,765,$39514,$34272,5972,Mastercard,Debit,False,$14713,2010-01-01 06:13:00,$2.99,75703,
1054,Male,639,$135862,$46077,3860,Mastercard,Debit,False,$2303,2010-01-01 06:13:00,$74.60,60569,
634,Female,683,$6494,$49079,3375,Amex,Credit,False,$11100,2010-01-01 06:14:00,$10.70,569,
827,Female,616,$39222,$30984,2836,Visa,Credit,False,$6800,2010-01-01 06:14:00,$6.66,75781,
1516,Male,755,$35669,$68827,1002,Mastercard,Debit,False,$47153,2010-01-01 06:14:00,$23.83,52436,
497,Male,850,$8764,$52380,2829,Mastercard,Debit,False,$16681,2010-01-01 06:15:00,$4.87,69972,
135,Female,691,$51679,$38088,2808,Mastercard,Debit,False,$2236,2010-01-01 06:16:00,$-148.00,90999,
759,Male,687,$37427,$74550,3716,Mastercard,Debit,False,$23154,2010-01-01 06:16:00,$-66.00,59935,
1315,Female,753,$0,$32576,5434,Mastercard,Credit,False,$10600,2010-01-01 06:16:00,$11.70,75781,
1678,Male,685,$101148,$58225,4680,Mastercard,Debit,False,$30424,2010-01-01 06:16:00,$6.58,17493,
1703,Female,747,$65994,$49169,2969,Mastercard,Credit,False,$10600,2010-01-01 06:16:00,$7.35,68671,
1849,Female,721,$64098,$41483,5904,Mastercard,Debit,False,$14027,2010-01-01 06:16:00,$2.67,86058,
1675,Male,767,$52978,$49993,4692,Visa,Debit,False,$20074,2010-01-01 06:17:00,$-86.00,43293,
1851,Male,727,$37163,$75682,5528,Mastercard,Debit,False,$29601,2010-01-01 06:17:00,$120.00,27092,
571,Male,739,$84949,$36711,5960,Mastercard,Debit,False,$12247,2010-01-01 06:18:00,$1.77,49903,
759,Male,687,$37427,$74550,3716,Mastercard,Debit,False,$23154,2010-01-01 06:18:00,$2.98,59935,
1052,Male,655,$22961,$28210,3651,Mastercard,Debit,False,$12346,2010-01-01 06:18:00,$18.26,15143,
1799,Male,646,$192458,$105515,5909,Visa,Debit,False,$47372,2010-01-01 06:18:00,$4.90,27907,
122,Female,786,$45409,$39221,2034,Mastercard,Debit,False,$15774,2010-01-01 06:19:00,$35.51,13646,
557,Male,669,$13411,$28245,5570,Mastercard,Debit,False,$6090,2010-01-01 06:19:00,$24.22,98552,
946,Male,781,$79302,$39733,97,Mastercard,Debit,False,$12925,2010-01-01 06:19:00,$1.04,56979,
1299,Female,723,$31923,$37299,3263,Visa,Credit,False,$8800,2010-01-01 06:19:00,$27.28,39021,
1675,Male,767,$52978,$49993,4692,Visa,Debit,False,$20074,2010-01-01 06:19:00,$86.00,43293,
1797,Male,743,$15336,$30962,1127,Visa,Debit,False,$23237,2010-01-01 06:19:00,$38.58,15143,Bad Card Number
477,Male,697,$77465,$49467,2450,Visa,Debit (Prepaid),False,$91,2010-01-01 06:20:00,$2.69,20519,
1843,Male,760,$69,$38761,4553,Mastercard,Debit,False,$10638,2010-01-01 06:20:00,$3.11,79664,
1640,Female,729,$5942,$34954,4967,Mastercard,Debit,False,$14231,2010-01-01 06:21:00,$77.59,61195,
1694,Female,726,$1585,$74753,5944,Visa,Credit,False,$17700,2010-01-01 06:21:00,$39.14,1743,
1777,Male,741,$95799,$62432,4557,Mastercard,Debit,False,$32895,2010-01-01 06:21:00,$101.79,30286,
973,Male,734,$19465,$25051,3833,Amex,Credit,False,$8300,2010-01-01 06:22:00,$35.53,98374,
628,Male,815,$75999,$107075,2579,Mastercard,Debit (Prepaid),False,$76,2010-01-01 06:23:00,$-95.00,59935,
754,Female,705,$27209,$32817,4122,Visa,Debit,False,$2898,2010-01-01 06:23:00,$39.07,31893,
1138,Female,768,$107734,$41886,2122,Mastercard,Debit (Prepaid),False,$51,2010-01-01 06:23:00,$36.33,39021,
327,Male,772,$52248,$36843,5512,Visa,Debit,False,$11528,2010-01-01 06:24:00,$47.61,39021,
628,Male,815,$75999,$107075,2579,Mastercard,Debit (Prepaid),False,$76,2010-01-01 06:24:00,$79.41,59935,
1516,Male,755,$35669,$68827,1002,Mastercard,Debit,False,$47153,2010-01-01 06:24:00,$4.13,78454,
1944,Female,740,$104480,$49378,1059,Mastercard,Debit,False,$2468,2010-01-01 06:24:00,$100.00,27092,
81,Female,723,$60397,$35560,96,Mastercard,Credit,False,$0,2010-01-01 06:25:00,$3.37,50783,
557,Male,669,$13411,$28245,5570,Mastercard,Debit,False,$6090,2010-01-01 06:25:00,$2.36,50783,
676,Male,775,$83571,$65053,3910,Visa,Debit,False,$34175,2010-01-01 06:25:00,$2.27,44919,
64,Female,702,$0,$51465,5429,Mastercard,Credit,False,$12200,2010-01-01 06:26:00,$190.91,14914,
1445,Male,841,$11243,$27939,4716,Mastercard,Debit,False,$14029,2010-01-01 06:26:00,$3.86,39021,
1640,Female,729,$5942,$34954,4967,Mastercard,Debit,False,$14231,2010-01-01 06:26:00,$84.00,61195,
515,Male,676,$60911,$41865,5078,Mastercard,Debit,False,$6629,2010-01-01 06:27:00,$4.37,91264,
1774,Male,758,$101742,$42129,4516,Visa,Debit,False,$14546,2010-01-01 06:29:00,$1.37,61195,
177,Female,728,$107130,$58248,3715,Mastercard,Debit,False,$39422,2010-01-01 06:30:00,$100.00,27092,
636,Female,793,$63295,$24372,3420,Mastercard,Debit,False,$8882,2010-01-01 06:30:00,$-52.00,59935,
1477,Male,696,$65106,$46763,4947,Discover,Credit,False,$12700,2010-01-01 06:30:00,$28.54,75781,
1485,Male,618,$89743,$49756,4736,Visa,Debit,False,$12783,2010-01-01 06:30:00,$76.07,69956,
46,Male,632,$98211,$53996,2925,Mastercard,Debit,False,$8037,2010-01-01 06:31:00,$11.00,78499,
122,Female,786,$45409,$39221,2034,Mastercard,Debit,False,$15774,2010-01-01 06:31:00,$23.84,13646,
748,Male,706,$99840,$37534,1067,Visa,Credit,False,$14400,2010-01-01 06:32:00,$10.64,20519,
1979,Female,738,$58250,$64647,2812,Mastercard,Debit,False,$30065,2010-01-01 06:32:00,$12.35,50783,
94,Female,593,$95755,$36760,2890,Visa,Debit,False,$16962,2010-01-01 06:33:00,$67.00,59935,
278,Male,686,$150896,$193768,3919,Visa,Credit,False,$49300,2010-01-01 06:33:00,$106.82,40538,
415,Male,763,$0,$33729,3225,Mastercard,Debit,False,$17527,2010-01-01 06:33:00,$3.50,55250,
565,Male,757,$15891,$43598,5459,Mastercard,Debit,False,$17689,2010-01-01 06:33:00,$106.64,88647,
797,Female,651,$149968,$62005,5428,Mastercard,Debit,False,$28912,2010-01-01 06:33:00,$-74.00,59935,
1381,Male,690,$2470,$29517,3738,Mastercard,Debit,False,$22964,2010-01-01 06:35:00,$8.96,61195,
1969,Male,733,$2249,$44690,4981,Discover,Credit,False,$12300,2010-01-01 06:35:00,$100.00,27092,
1719,Female,616,$2559,$23217,2058,Mastercard,Debit,False,$24775,2010-01-01 06:36:00,$1.79,51755,
797,Female,651,$149968,$62005,5428,Mastercard,Debit,False,$28912,2010-01-01 06:37:00,$46.32,59935,
1145,Female,747,$35268,$75080,5444,Visa,Debit (Prepaid),False,$33,2010-01-01 06:37:00,$2.63,75936,
1430,Female,593,$20874,$33642,2813,Mastercard,Debit,False,$1936,2010-01-01 06:37:00,$56.00,61195,
1956,Female,739,$3378,$37371,2451,Visa,Debit,False,$16385,2010-01-01 06:37:00,$1.61,14528,
898,Female,566,$1712,$19893,4660,Mastercard,Debit,False,$7541,2010-01-01 06:38:00,$3.31,28620,
1274,Female,705,$123198,$49464,1075,Visa,Debit,False,$17537,2010-01-01 06:38:00,$7.08,59935,
1492,Female,786,$13015,$56635,5452,Mastercard,Debit,False,$31542,2010-01-01 06:38:00,$6.38,50783,
1604,Male,742,$59817,$31308,2188,Mastercard,Debit,False,$13016,2010-01-01 06:38:00,$3.66,85247,
137,Female,644,$64073,$41069,5442,Visa,Debit,False,$13352,2010-01-01 06:39:00,$4.95,14532,
797,Female,651,$149968,$62005,5428,Mastercard,Debit,False,$28912,2010-01-01 06:39:00,$74.00,59935,
1144,Female,773,$70825,$30495,2223,Mastercard,Credit,False,$7300,2010-01-01 06:40:00,$28.01,36934,
1326,Female,731,$83828,$66489,5427,Mastercard,Debit,False,$10442,2010-01-01 06:40:00,$3.50,75781,
1376,Female,543,$85666,$62019,2182,Mastercard,Credit,False,$13100,2010-01-01 06:40:00,$3.97,50379,
636,Female,793,$63295,$24372,3420,Mastercard,Debit,False,$8882,2010-01-01 06:41:00,$34.68,13646,
840,Female,694,$63075,$88432,37,Mastercard,Debit,False,$5269,2010-01-01 06:41:00,$105.70,61195,
840,Female,694,$63075,$88432,37,Mastercard,Debit,False,$5269,2010-01-01 06:41:00,$87.00,61195,
1678,Male,685,$101148,$58225,4680,Mastercard,Debit,False,$30424,2010-01-01 06:41:00,$4.96,17493,
1898,Male,675,$75783,$50993,4543,Visa,Credit,False,$10100,2010-01-01 06:41:00,$40.40,39021,
1242,Female,641,$56953,$30509,5102,Visa,Credit,False,$7400,2010-01-01 06:42:00,$12.05,59935,
1439,Female,715,$32300,$29371,235,Mastercard,Debit,False,$10707,2010-01-01 06:42:00,$1.26,14528,
1844,Male,706,$14272,$37503,3702,Visa,Debit,False,$16516,2010-01-01 06:42:00,$6.96,25887,
1356,Male,733,$1370,$26676,4752,Visa,Credit,False,$8100,2010-01-01 06:43:00,$2.92,20519,
1651,Male,739,$100163,$56018,4181,Mastercard,Debit,False,$21177,2010-01-01 06:43:00,$3.78,23671,
1791,Male,593,$46919,$32716,4587,Visa,Debit,False,$7830,2010-01-01 06:43:00,$23.44,39021,
161,Male,731,$22976,$23469,5588,Visa,Debit,False,$11168,2010-01-01 06:44:00,$2.52,59935,
1091,Female,656,$252106,$53890,3334,Visa,Debit,False,$21744,2010-01-01 06:44:00,$6.46,26810,
1193,Female,717,$418,$51717,5962,Mastercard,Debit,False,$17718,2010-01-01 06:44:00,$12.13,78454,
1516,Male,755,$35669,$68827,1002,Mastercard,Debit,False,$47153,2010-01-01 06:44:00,$17.78,710,
1542,Female,731,$34039,$55565,2906,Mastercard,Debit (Prepaid),False,$65,2010-01-01 06:44:00,$26.13,78821,
4,Female,716,$115362,$76431,3413,Amex,Credit,False,$19300,2010-01-01 06:45:00,$250.03,69965,
636,Female,793,$63295,$24372,3420,Mastercard,Debit,False,$8882,2010-01-01 06:45:00,$52.00,59935,
1314,Male,723,$71859,$39404,2911,Visa,Credit,False,$10100,2010-01-01 06:45:00,$3.02,61195,
1783,Male,749,$63689,$37607,10,Mastercard,Debit,False,$16597,2010-01-01 06:45:00,$1.68,50783,
11,Female,714,$0,$67643,243,Visa,Debit,False,$17208,2010-01-01 06:46:00,$192.29,52100,
2,Male,673,$80850,$27447,3298,Mastercard,Credit,False,$7400,2010-01-01 06:47:00,$0.72,60569,
366,Female,625,$93823,$39911,2934,Mastercard,Debit,False,$19019,2010-01-01 06:47:00,$2.03,43293,
408,Female,741,$49537,$31343,4960,Visa,Credit,False,$6900,2010-01-01 06:47:00,$19.72,59935,
1797,Male,743,$15336,$30962,1127,Visa,Debit,False,$23237,2010-01-01 06:47:00,$46.63,15143,
503,Female,694,$54279,$29564,1088,Mastercard,Debit (Prepaid),False,$39,2010-01-01 06:48:00,$2.43,61195,
1430,Female,593,$20874,$33642,2813,Mastercard,Debit,False,$1936,2010-01-01 06:48:00,$58.60,61195,
119,Female,624,$87970,$56605,5980,Visa,Credit,False,$2500,2010-01-01 06:49:00,$178.53,73186,
366,Female,625,$93823,$39911,2934,Mastercard,Debit,False,$19019,2010-01-01 06:49:00,$25.80,99381,
847,Female,591,$1371,$27864,5107,Mastercard,Debit (Prepaid),False,$112,2010-01-01 06:49:00,$100.00,27092,
1288,Female,634,$68220,$38059,2428,Mastercard,Debit,False,$10051,2010-01-01 06:49:00,$42.68,19964,
94,Female,593,$95755,$36760,2890,Visa,Debit,False,$16962,2010-01-01 06:50:00,$-67.00,59935,
1430,Female,593,$20874,$33642,2813,Mastercard,Debit,False,$1936,2010-01-01 06:50:00,$-56.00,61195,
1531,Male,792,$47766,$29594,2573,Mastercard,Credit,False,$7500,2010-01-01 06:50:00,$14.10,53326,
1920,Male,713,$51924,$31244,5579,Mastercard,Debit,False,$1726,2010-01-01 06:50:00,$103.79,96529,
303,Male,690,$1807,$60080,984,Visa,Credit,False,$14800,2010-01-01 06:51:00,$92.22,35166,
547,Male,778,$16285,$31901,5526,Mastercard,Debit,False,$20998,2010-01-01 06:51:00,$1.38,72351,
1133,Female,684,$12700,$46599,2586,Visa,Debit,False,$21442,2010-01-01 06:51:00,$1153.61,29742,
1456,Male,681,$40499,$31231,5935,Mastercard,Debit,False,$11310,2010-01-01 06:51:00,$120.00,27092,
1098,Male,752,$54634,$34456,4626,Visa,Debit,False,$12640,2010-01-01 06:52:00,$46.25,40616,
1718,Female,698,$196,$33483,2029,Mastercard,Debit,False,$27480,2010-01-01 06:52:00,$10.60,20519,
1811,Male,764,$6229,$82009,3238,Mastercard,Debit,False,$70187,2010-01-01 06:52:00,$0.88,59251,
17,Male,759,$21103,$21867,4962,Amex,Credit,False,$2800,2010-01-01 06:53:00,$89.46,50783,
1696,Female,606,$85160,$53702,2408,Mastercard,Debit,False,$12047,2010-01-01 06:53:00,$3.41,75781,
839,Female,622,$69717,$54384,4725,Mastercard,Debit,False,$37192,2010-01-01 06:54:00,$68.98,71750,
428,Male,689,$116394,$56486,3842,Mastercard,Credit,False,$14300,2010-01-01 06:55:00,$78.66,90865,
822,Female,793,$22641,$34540,2558,Mastercard,Debit,False,$15125,2010-01-01 06:55:00,$10.64,34488,
840,Female,694,$63075,$88432,37,Mastercard,Debit,False,$5269,2010-01-01 06:55:00,$-87.00,61195,
1177,Female,695,$56485,$64672,4164,Mastercard,Credit,False,$26400,2010-01-01 06:55:00,$4.00,78454,
1268,Male,513,$44388,$29597,4965,Mastercard,Debit,False,$11726,2010-01-01 06:55:00,$34.25,27601,
1269,Male,676,$28929,$36335,4147,Amex,Credit,False,$11300,2010-01-01 06:55:00,$39.39,96246,
277,Male,799,$81905,$31739,5362,Discover,Credit,False,$8600,2010-01-01 06:56:00,$60.00,27092,
94,Female,593,$95755,$36760,2890,Visa,Debit,False,$16962,2010-01-01 06:57:00,$40.72,59935,
364,Female,775,$0,$39809,4623,Visa,Credit,False,$11700,2010-01-01 06:57:00,$57.39,75781,
1382,Male,706,$44404,$25883,1110,Mastercard,Debit (Prepaid),False,$54,2010-01-01 06:57:00,$3.43,69972,
636,Female,793,$63295,$24372,3420,Mastercard,Debit,False,$8882,2010-01-01 06:58:00,$8.28,59935,
1189,Female,693,$23359,$31582,164,Mastercard,Credit,False,$8100,2010-01-01 06:58:00,$60.00,27092,
38,Female,621,$72794,$40006,2526,Mastercard,Debit,False,$3711,2010-01-01 06:59:00,$38.50,39021,
757,Female,691,$68957,$46232,5458,Mastercard,Debit,False,$22100,2010-01-01 06:59:00,$100.00,27092,
938,Female,720,$54406,$50934,231,Mastercard,Credit,False,$12500,2010-01-01 06:59:00,$2.36,50783,
1147,Male,704,$6955,$104692,2042,Mastercard,Debit,False,$18050,2010-01-01 06:59:00,$6.71,25408,
1176,Male,527,$119230,$57348,5003,Mastercard,Debit,False,$47833,2010-01-01 06:59:00,$6.90,46284,
1817,Female,683,$166395,$73920,2530,Mastercard,Debit,False,$43033,2010-01-01 06:59:00,$28.13,18563,
605,Male,725,$2667,$47542,212,Visa,Credit,False,$13500,2010-01-01 07:00:00,$86.73,47370,
837,Male,679,$63276,$36092,160,Mastercard,Credit,False,$6700,2010-01-01 07:00:00,$8.45,22204,
980,Male,733,$0,$24055,5052,Mastercard,Debit,False,$14185,2010-01-01 07:00:00,$1.72,63765,
165,Male,694,$225017,$107683,2559,Mastercard,Debit,False,$24980,2010-01-01 07:01:00,$56.40,9041,
580,Male,768,$3112,$36857,2961,Mastercard,Credit,False,$12400,2010-01-01 07:01:00,$49.46,39021,
1640,Female,729,$5942,$34954,4967,Mastercard,Debit,False,$14231,2010-01-01 07:01:00,$39.12,20519,
1910,Male,562,$48465,$35868,3242,Visa,Debit (Prepaid),False,$33,2010-01-01 07:01:00,$22.39,39021,
190,Male,711,$12409,$44452,4621,Visa,Debit (Prepaid),False,$41,2010-01-01 07:02:00,$2.16,75781,
321,Male,698,$47012,$40177,35,Discover,Credit,False,$11100,2010-01-01 07:02:00,$6.10,20763,
437,Female,718,$28915,$72670,3271,Mastercard,Debit,False,$27687,2010-01-01 07:02:00,$90.00,61195,
1214,Male,711,$133421,$72470,5508,Visa,Debit,False,$21073,2010-01-01 07:02:00,$2.03,30928,
1305,Female,784,$0,$38971,2026,Mastercard,Debit,False,$18118,2010-01-01 07:02:00,$94.00,22204,
1424,Female,761,$1396,$15348,4710,Mastercard,Credit,False,$8000,2010-01-01 07:02:00,$-72.00,59935,Insufficient Balance
1786,Female,755,$93255,$38611,5463,Mastercard,Credit,False,$18400,2010-01-01 07:02:00,$5.37,75781,
1963,Male,821,$370,$33869,4565,Visa,Credit,False,$20700,2010-01-01 07:02:00,$4.60,78854,
249,Female,618,$46702,$29835,4292,Mastercard,Credit,False,$1500,2010-01-01 07:03:00,$34.80,48919,
1097,Male,732,$59006,$32343,4690,Visa,Debit,False,$17319,2010-01-01 07:03:00,$3.82,22204,
1858,Male,705,$10392,$26481,2146,Mastercard,Credit,False,$8200,2010-01-01 07:03:00,$156.00,5970,
1028,Male,682,$112394,$81122,139,Visa,Credit,False,$24600,2010-01-01 07:04:00,$57.68,96246,
1073,Female,770,$70328,$35264,2547,Visa,Debit,False,$25977,2010-01-01 07:04:00,$80.00,27092,
795,Female,759,$94579,$75918,5162,Mastercard,Debit,False,$27795,2010-01-01 07:05:00,$2.61,20884,
1727,Female,771,$143208,$48762,5982,Visa,Debit,False,$24230,2010-01-01 07:05:00,$162.91,73186,
1840,Female,706,$103229,$44249,4568,Visa,Debit (Prepaid),False,$4,2010-01-01 07:05:00,$2.02,35451,
316,Male,719,$73726,$39871,5857,Mastercard,Debit,False,$14056,2010-01-01 07:06:00,$48.72,89949,
478,Male,803,$0,$72807,1099,Visa,Credit,False,$15600,2010-01-01 07:06:00,$25.44,9556,
860,Male,692,$193215,$62791,5782,Mastercard,Debit,False,$39870,2010-01-01 07:06:00,$36.37,36385,
1198,Male,820,$1820,$10869,2804,Visa,Debit,False,$12764,2010-01-01 07:06:00,$43.27,41122,
323,Male,683,$0,$26696,2135,Visa,Debit,False,$7003,2010-01-01 07:07:00,$6.74,7237,
615,Female,713,$68989,$44766,1128,Visa,Debit,False,$15338,2010-01-01 07:07:00,$2.10,26603,
762,Male,683,$52134,$37298,1080,Mastercard,Debit,False,$13569,2010-01-01 07:07:00,$45.18,42858,
1323,Female,719,$42233,$31414,2980,Visa,Debit,False,$14074,2010-01-01 07:07:00,$2.33,20519,
1362,Male,727,$44317,$72510,0,Amex,Credit,False,$33900,2010-01-01 07:07:00,$66.00,59935,
1382,Male,706,$44404,$25883,2838,Mastercard,Debit,False,$11415,2010-01-01 07:07:00,$64.00,59935,
46,Male,632,$98211,$53996,2925,Mastercard,Debit,False,$8037,2010-01-01 07:08:00,$-73.00,50867,
366,Female,625,$93823,$39911,2934,Mastercard,Debit,False,$19019,2010-01-01 07:08:00,$49.17,27601,
511,Male,661,$55369,$35602,1038,Visa,Credit,False,$6100,2010-01-01 07:08:00,$21.50,79038,
549,Male,719,$113416,$62304,98,Mastercard,Debit,False,$15416,2010-01-01 07:08:00,$41.95,60569,
1305,Female,784,$0,$38971,2026,Mastercard,Debit,False,$18118,2010-01-01 07:08:00,$78.90,22204,
1963,Male,821,$370,$33869,3364,Visa,Debit,False,$18384,2010-01-01 07:08:00,$28.69,18563,
303,Male,690,$1807,$60080,149,Amex,Credit,False,$14500,2010-01-01 07:09:00,$100.07,20561,
354,Female,713,$11845,$31942,4518,Mastercard,Debit,False,$35681,2010-01-01 07:09:00,$5.76,10210,
376,Female,773,$34570,$57975,4704,Visa,Debit,False,$2696,2010-01-01 07:09:00,$4.22,28395,
990,Female,737,$2007,$27150,5038,Visa,Debit (Prepaid),False,$75,2010-01-01 07:09:00,$2.17,14528,
1094,Male,712,$78833,$41442,3755,Mastercard,Debit,False,$18684,2010-01-01 07:09:00,$80.00,27092,
1362,Male,727,$44317,$72510,0,Amex,Credit,False,$33900,2010-01-01 07:09:00,$-66.00,59935,
1813,Female,808,$120125,$56350,101,Mastercard,Debit (Prepaid),False,$41,2010-01-01 07:09:00,$3.48,35451,
1872,Male,804,$93795,$67470,2917,Visa,Debit,False,$24308,2010-01-01 07:09:00,$3.84,22204,
126,Male,799,$0,$26600,5497,Mastercard,Debit,False,$13555,2010-01-01 07:10:00,$7.65,46284,
487,Male,735,$162462,$55059,2024,Mastercard,Debit,False,$28790,2010-01-01 07:10:00,$22.08,39021,
846,Female,745,$0,$67761,3886,Mastercard,Credit,False,$13800,2010-01-01 07:10:00,$24.02,5030,
849,Female,711,$60231,$43828,3823,Visa,Debit,False,$19080,2010-01-01 07:10:00,$2.51,50783,
1391,Male,631,$67164,$51196,36,Mastercard,Debit,False,$6552,2010-01-01 07:10:00,$29.52,18563,
14,Female,652,$21134,$32232,5159,Mastercard,Debit (Prepaid),False,$22,2010-01-01 07:11:00,$9.44,92883,
277,Male,799,$81905,$31739,5864,Mastercard,Debit,False,$14098,2010-01-01 07:11:00,$8.45,75781,
464,Male,850,$93513,$67444,3233,Amex,Credit,False,$18000,2010-01-01 07:11:00,$54.63,39021,
1067,Male,719,$24676,$41790,3382,Mastercard,Debit,False,$14576,2010-01-01 07:11:00,$1.99,40041,
1248,Female,698,$2192,$43386,5787,Amex,Credit,False,$9600,2010-01-01 07:11:00,$72.85,73661,
1809,Female,664,$115827,$73208,5830,Mastercard,Debit,False,$18089,2010-01-01 07:11:00,$5.24,30928,
1923,Male,850,$57463,$35119,2041,Discover,Credit,False,$11400,2010-01-01 07:11:00,$2.39,75781,
176,Female,667,$66085,$52172,2603,Mastercard,Debit,False,$34799,2010-01-01 07:12:00,$9.42,61195,
997,Female,675,$105623,$54963,5046,Discover,Credit,False,$11200,2010-01-01 07:12:00,$19.64,83070,
1245,Female,802,$111007,$42900,4498,Mastercard,Debit,False,$6631,2010-01-01 07:12:00,$156.29,82981,
1899,Female,737,$111755,$57166,5969,Mastercard,Debit (Prepaid),False,$64,2010-01-01 07:12:00,$8.03,99695,
997,Female,675,$105623,$54963,5825,Amex,Credit,False,$5900,2010-01-01 07:13:00,$1.45,14528,
1406,Male,712,$1386,$23718,3883,Mastercard,Credit,False,$6100,2010-01-01 07:13:00,$1.31,67296,
1484,Female,726,$2261,$57732,3209,Mastercard,Credit,False,$17200,2010-01-01 07:13:00,$0.48,59935,
1827,Male,686,$78610,$46341,4546,Amex,Credit,False,$10400,2010-01-01 07:13:00,$16.03,85247,
46,Male,632,$98211,$53996,2925,Mastercard,Debit,False,$8037,2010-01-01 07:14:00,$78.14,50867,
827,Female,616,$39222,$30984,2836,Visa,Credit,False,$6800,2010-01-01 07:15:00,$149.43,73186,
1305,Female,784,$0,$38971,2026,Mastercard,Debit,False,$18118,2010-01-01 07:15:00,$-94.00,22204,
1512,Male,778,$81402,$67008,3689,Mastercard,Debit,False,$52179,2010-01-01 07:15:00,$1.72,14528,
1873,Female,651,$84935,$34302,4110,Mastercard,Debit,False,$20042,2010-01-01 07:15:00,$46.51,41122,
1433,Male,581,$17440,$48060,203,Mastercard,Debit,False,$4534,2010-01-01 07:16:00,$144.70,47456,
1595,Female,753,$87549,$52063,2472,Visa,Credit,False,$12700,2010-01-01 07:16:00,$6.77,50783,
1629,Female,598,$58679,$29422,4290,Mastercard,Debit,False,$18776,2010-01-01 07:16:00,$3.23,59935,
203,Female,776,$23392,$30305,5375,Mastercard,Credit,False,$7300,2010-01-01 07:17:00,$103.92,81833,
563,Male,737,$6707,$49531,5074,Mastercard,Debit,False,$23231,2010-01-01 07:17:00,$45.15,39021,
1362,Male,727,$44317,$72510,0,Amex,Credit,False,$33900,2010-01-01 07:17:00,$94.58,59935,
1534,Male,803,$3867,$80794,4250,Mastercard,Debit,False,$26136,2010-01-01 07:17:00,$5.35,93508,
1687,Female,621,$24169,$40189,2509,Mastercard,Debit,False,$2450,2010-01-01 07:17:00,$24.82,16798,
60,Female,655,$59247,$34057,2799,Mastercard,Debit,False,$11159,2010-01-01 07:18:00,$39.63,83434,
